user_id,product_id,action,timestamp
226,2,view,2025-12-26T17:55:48.680775+00:00
166,125,click,2025-12-26T18:23:48.680775+00:00
313,37,click,2025-12-26T18:30:48.680775+00:00
226,177,click,2025-12-26T18:48:48.680775+00:00
166,182,add_to_cart,2025-12-26T19:08:48.680775+00:00
313,179,view,2025-12-26T19:14:48.680775+00:00
213,187,click,2025-12-26T19:21:48.680775+00:00
213,142,click,2025-12-26T19:24:48.680775+00:00
338,144,click,2025-12-26T19:29:48.680775+00:00
313,113,view,2025-12-26T19:57:48.680775+00:00
213,32,view,2025-12-26T20:01:48.680775+00:00
316,122,view,2025-12-26T20:12:48.680775+00:00
105,104,click,2025-12-26T20:29:48.680775+00:00
226,93,view,2025-12-26T20:33:48.680775+00:00
74,190,add_to_cart,2025-12-26T20:37:48.680775+00:00
316,172,add_to_cart,2025-12-26T20:53:48.680775+00:00
316,166,view,2025-12-26T21:07:48.680775+00:00
316,112,view,2025-12-26T22:01:48.680775+00:00
166,158,click,2025-12-26T22:06:48.680775+00:00
226,167,view,2025-12-26T22:23:48.680775+00:00
313,11,view,2025-12-26T22:26:48.680775+00:00
213,153,view,2025-12-26T22:28:48.680775+00:00
105,84,view,2025-12-26T22:41:48.680775+00:00
338,135,click,2025-12-26T23:02:48.680775+00:00
166,171,view,2025-12-26T23:04:48.680775+00:00
226,138,view,2025-12-26T23:30:48.680775+00:00
166,97,view,2025-12-26T23:49:48.680775+00:00
74,135,view,2025-12-27T00:31:48.680775+00:00
316,195,view,2025-12-27T00:39:48.680775+00:00
213,22,view,2025-12-27T00:49:48.680775+00:00
226,157,view,2025-12-27T01:04:48.680775+00:00
316,190,view,2025-12-27T01:06:48.680775+00:00
105,25,view,2025-12-27T01:33:48.680775+00:00
313,162,click,2025-12-27T01:49:48.680775+00:00
338,142,click,2025-12-27T02:05:48.680775+00:00
105,123,view,2025-12-27T02:09:48.680775+00:00
166,76,view,2025-12-27T02:46:48.680775+00:00
105,2,view,2025-12-27T03:13:48.680775+00:00
74,109,view,2025-12-27T03:23:48.680775+00:00
316,46,view,2025-12-27T03:24:48.680775+00:00
74,93,view,2025-12-27T03:28:48.680775+00:00
226,102,click,2025-12-27T03:59:48.680775+00:00
213,190,add_to_cart,2025-12-27T04:01:48.680775+00:00
105,115,click,2025-12-27T04:14:48.680775+00:00
74,88,add_to_cart,2025-12-27T04:23:48.680775+00:00
313,41,view,2025-12-27T05:09:48.680775+00:00
213,55,view,2025-12-27T05:30:48.680775+00:00
338,30,view,2025-12-27T05:31:48.680775+00:00
166,1,add_to_cart,2025-12-27T05:53:48.680775+00:00
74,50,view,2025-12-27T06:28:48.680775+00:00
74,40,view,2025-12-27T07:04:48.680775+00:00
213,132,view,2025-12-27T08:16:48.680775+00:00
166,101,click,2025-12-27T08:20:48.680775+00:00
338,20,view,2025-12-27T09:26:48.680775+00:00
338,5,view,2025-12-27T10:00:48.680775+00:00
338,177,view,2025-12-27T11:20:48.680775+00:00
338,114,click,2025-12-27T14:50:48.680775+00:00
75,130,click,2025-12-27T16:05:48.680775+00:00
59,151,view,2025-12-27T16:40:48.680775+00:00
129,94,view,2025-12-27T17:20:48.680775+00:00
59,68,view,2025-12-27T17:25:48.680775+00:00
468,98,view,2025-12-27T17:31:48.680775+00:00
13,74,view,2025-12-27T17:36:48.680775+00:00
359,62,view,2025-12-27T18:31:48.680775+00:00
480,27,click,2025-12-27T19:07:48.680775+00:00
75,190,click,2025-12-27T19:39:48.680775+00:00
129,52,view,2025-12-27T19:45:48.680775+00:00
75,170,view,2025-12-27T19:49:48.680775+00:00
468,64,view,2025-12-27T20:06:48.680775+00:00
359,80,click,2025-12-27T20:10:48.680775+00:00
59,108,view,2025-12-27T20:35:48.680775+00:00
468,137,view,2025-12-27T20:38:48.680775+00:00
13,143,click,2025-12-27T20:44:48.680775+00:00
480,157,view,2025-12-27T21:16:48.680775+00:00
129,47,click,2025-12-27T22:05:48.680775+00:00
13,40,view,2025-12-27T22:49:48.680775+00:00
468,105,view,2025-12-27T22:59:48.680775+00:00
75,159,view,2025-12-27T23:06:48.680775+00:00
359,93,add_to_cart,2025-12-27T23:10:48.680775+00:00
13,15,view,2025-12-27T23:45:48.680775+00:00
59,17,view,2025-12-27T23:46:48.680775+00:00
129,7,add_to_cart,2025-12-28T00:26:48.680775+00:00
75,40,view,2025-12-28T00:43:48.680775+00:00
480,152,click,2025-12-28T00:55:48.680775+00:00
480,59,view,2025-12-28T01:34:48.680775+00:00
468,23,view,2025-12-28T01:43:48.680775+00:00
13,16,click,2025-12-28T02:04:48.680775+00:00
359,32,view,2025-12-28T02:06:48.680775+00:00
13,13,view,2025-12-28T02:19:48.680775+00:00
129,182,view,2025-12-28T02:25:48.680775+00:00
59,93,view,2025-12-28T03:06:48.680775+00:00
359,114,view,2025-12-28T03:07:48.680775+00:00
468,200,view,2025-12-28T03:09:48.680775+00:00
480,10,view,2025-12-28T03:17:48.680775+00:00
59,116,view,2025-12-28T03:34:48.680775+00:00
480,38,view,2025-12-28T04:07:48.680775+00:00
75,178,click,2025-12-28T04:16:48.680775+00:00
13,136,view,2025-12-28T04:28:48.680775+00:00
129,75,click,2025-12-28T05:50:48.680775+00:00
129,105,click,2025-12-28T06:08:48.680775+00:00
59,12,click,2025-12-28T06:12:48.680775+00:00
13,21,click,2025-12-28T06:39:48.680775+00:00
129,163,view,2025-12-28T06:44:48.680775+00:00
480,52,view,2025-12-28T06:45:48.680775+00:00
468,58,view,2025-12-28T06:52:48.680775+00:00
480,98,view,2025-12-28T06:59:48.680775+00:00
359,101,add_to_cart,2025-12-28T07:00:48.680775+00:00
468,97,add_to_cart,2025-12-28T07:18:48.680775+00:00
75,43,click,2025-12-28T07:44:48.680775+00:00
75,106,view,2025-12-28T07:56:48.680775+00:00
59,169,view,2025-12-28T10:05:48.680775+00:00
359,66,view,2025-12-28T10:55:48.680775+00:00
359,194,view,2025-12-28T14:55:48.680775+00:00
232,175,view,2025-12-28T17:37:48.680775+00:00
462,167,view,2025-12-28T17:38:48.680775+00:00
98,148,view,2025-12-28T18:08:48.680775+00:00
98,150,view,2025-12-28T18:22:48.680775+00:00
206,50,view,2025-12-28T18:45:48.680775+00:00
206,175,view,2025-12-28T19:31:48.680775+00:00
232,8,view,2025-12-28T20:08:48.680775+00:00
206,189,view,2025-12-28T20:16:48.680775+00:00
462,168,view,2025-12-28T20:20:48.680775+00:00
462,31,view,2025-12-28T20:23:48.680775+00:00
98,162,click,2025-12-28T20:37:48.680775+00:00
462,126,click,2025-12-28T20:55:48.680775+00:00
232,18,view,2025-12-28T21:15:48.680775+00:00
206,11,view,2025-12-28T21:53:48.680775+00:00
98,98,view,2025-12-28T23:56:48.680775+00:00
206,68,view,2025-12-29T00:16:48.680775+00:00
232,57,click,2025-12-29T00:37:48.680775+00:00
462,131,view,2025-12-29T00:48:48.680775+00:00
232,81,view,2025-12-29T01:36:48.680775+00:00
206,66,view,2025-12-29T02:46:48.680775+00:00
98,63,view,2025-12-29T02:51:48.680775+00:00
232,133,view,2025-12-29T03:07:48.680775+00:00
462,147,add_to_cart,2025-12-29T03:19:48.680775+00:00
206,182,add_to_cart,2025-12-29T04:46:48.680775+00:00
206,40,add_to_cart,2025-12-29T04:57:48.680775+00:00
462,71,click,2025-12-29T05:22:48.680775+00:00
462,152,view,2025-12-29T05:47:48.680775+00:00
98,29,view,2025-12-29T05:51:48.680775+00:00
232,68,view,2025-12-29T06:07:48.680775+00:00
232,103,click,2025-12-29T06:31:48.680775+00:00
98,81,view,2025-12-29T07:44:48.680775+00:00
98,177,view,2025-12-29T09:30:48.680775+00:00
308,123,view,2025-12-29T17:45:48.680775+00:00
167,9,view,2025-12-29T18:05:48.680775+00:00
416,85,click,2025-12-29T19:08:48.680775+00:00
167,157,view,2025-12-29T19:27:48.680775+00:00
416,53,view,2025-12-29T20:45:48.680775+00:00
308,187,click,2025-12-29T21:22:48.680775+00:00
167,27,add_to_cart,2025-12-29T21:52:48.680775+00:00
167,85,click,2025-12-29T22:29:48.680775+00:00
167,89,add_to_cart,2025-12-29T23:30:48.680775+00:00
167,163,click,2025-12-30T00:13:48.680775+00:00
416,2,view,2025-12-30T00:17:48.680775+00:00
167,182,click,2025-12-30T00:36:48.680775+00:00
416,92,view,2025-12-30T00:36:48.680775+00:00
308,18,view,2025-12-30T00:44:48.680775+00:00
308,99,add_to_cart,2025-12-30T00:45:48.680775+00:00
416,37,view,2025-12-30T01:06:48.680775+00:00
416,162,view,2025-12-30T01:56:48.680775+00:00
167,86,view,2025-12-30T03:43:48.680775+00:00
308,200,view,2025-12-30T04:15:48.680775+00:00
416,93,view,2025-12-30T05:12:48.680775+00:00
416,51,view,2025-12-30T05:20:48.680775+00:00
308,138,add_to_cart,2025-12-30T06:41:48.680775+00:00
308,86,click,2025-12-30T08:13:48.680775+00:00
308,15,click,2025-12-30T09:56:48.680775+00:00
424,102,view,2025-12-30T16:18:48.680775+00:00
492,114,click,2025-12-30T18:04:48.680775+00:00
492,85,view,2025-12-30T19:23:48.680775+00:00
424,192,view,2025-12-30T19:24:48.680775+00:00
424,133,view,2025-12-30T20:24:48.680775+00:00
492,15,view,2025-12-30T20:26:48.680775+00:00
492,161,view,2025-12-30T21:35:48.680775+00:00
492,12,view,2025-12-30T21:41:48.680775+00:00
424,194,view,2025-12-30T22:46:48.680775+00:00
492,27,view,2025-12-30T22:57:48.680775+00:00
424,119,view,2025-12-31T02:15:48.680775+00:00
492,107,view,2025-12-31T02:32:48.680775+00:00
424,81,click,2025-12-31T02:37:48.680775+00:00
424,198,add_to_cart,2025-12-31T04:27:48.680775+00:00
424,54,view,2025-12-31T06:14:48.680775+00:00
492,58,view,2025-12-31T06:26:48.680775+00:00
96,51,click,2025-12-31T16:16:48.680775+00:00
139,77,click,2025-12-31T16:43:48.680775+00:00
139,116,view,2025-12-31T16:52:48.680775+00:00
96,129,view,2025-12-31T17:59:48.680775+00:00
330,171,view,2025-12-31T18:06:48.680775+00:00
96,36,click,2025-12-31T18:09:48.680775+00:00
26,114,click,2025-12-31T19:28:48.680775+00:00
302,137,view,2025-12-31T19:36:48.680775+00:00
330,187,add_to_cart,2025-12-31T20:31:48.680775+00:00
139,23,view,2025-12-31T20:33:48.680775+00:00
139,199,click,2025-12-31T21:04:48.680775+00:00
96,122,view,2025-12-31T21:35:48.680775+00:00
139,189,view,2025-12-31T21:58:48.680775+00:00
96,156,click,2025-12-31T22:14:48.680775+00:00
330,87,click,2025-12-31T22:25:48.680775+00:00
302,181,view,2025-12-31T22:31:48.680775+00:00
26,130,view,2025-12-31T22:33:48.680775+00:00
96,84,add_to_cart,2025-12-31T22:50:48.680775+00:00
139,182,click,2025-12-31T23:28:48.680775+00:00
302,38,view,2025-12-31T23:39:48.680775+00:00
96,42,view,2026-01-01T00:12:48.680775+00:00
139,43,click,2026-01-01T01:18:48.680775+00:00
302,4,view,2026-01-01T01:31:48.680775+00:00
330,123,add_to_cart,2026-01-01T01:33:48.680775+00:00
330,174,view,2026-01-01T02:09:48.680775+00:00
26,141,view,2026-01-01T02:26:48.680775+00:00
96,190,click,2026-01-01T02:50:48.680775+00:00
26,191,click,2026-01-01T03:07:48.680775+00:00
330,7,view,2026-01-01T03:28:48.680775+00:00
139,53,click,2026-01-01T04:39:48.680775+00:00
302,115,view,2026-01-01T04:56:48.680775+00:00
26,67,click,2026-01-01T05:03:48.680775+00:00
302,136,click,2026-01-01T06:17:48.680775+00:00
302,25,add_to_cart,2026-01-01T06:28:48.680775+00:00
330,57,view,2026-01-01T07:04:48.680775+00:00
330,84,view,2026-01-01T07:28:48.680775+00:00
26,164,view,2026-01-01T08:39:48.680775+00:00
302,91,add_to_cart,2026-01-01T09:12:48.680775+00:00
26,134,view,2026-01-01T11:59:48.680775+00:00
26,71,view,2026-01-01T13:01:48.680775+00:00
372,141,add_to_cart,2026-01-01T15:58:48.680775+00:00
341,149,view,2026-01-01T16:51:48.680775+00:00
124,14,view,2026-01-01T17:08:48.680775+00:00
341,129,click,2026-01-01T17:33:48.680775+00:00
372,24,view,2026-01-01T17:36:48.680775+00:00
124,20,view,2026-01-01T18:08:48.680775+00:00
372,62,add_to_cart,2026-01-01T18:22:48.680775+00:00
341,62,view,2026-01-01T20:10:48.680775+00:00
341,26,click,2026-01-01T20:28:48.680775+00:00
124,158,add_to_cart,2026-01-01T21:25:48.680775+00:00
372,103,view,2026-01-01T22:04:48.680775+00:00
124,199,view,2026-01-01T23:07:48.680775+00:00
341,4,view,2026-01-01T23:44:48.680775+00:00
372,54,view,2026-01-02T01:43:48.680775+00:00
124,70,click,2026-01-02T01:50:48.680775+00:00
341,50,add_to_cart,2026-01-02T02:48:48.680775+00:00
341,194,view,2026-01-02T03:32:48.680775+00:00
124,126,view,2026-01-02T03:46:48.680775+00:00
372,104,view,2026-01-02T05:03:48.680775+00:00
124,97,view,2026-01-02T06:08:48.680775+00:00
341,26,add_to_cart,2026-01-02T06:38:48.680775+00:00
372,168,view,2026-01-02T08:16:48.680775+00:00
124,150,click,2026-01-02T09:03:48.680775+00:00
372,126,click,2026-01-02T09:33:48.680775+00:00
262,64,view,2026-01-02T17:54:48.680775+00:00
264,55,view,2026-01-02T17:57:48.680775+00:00
452,21,view,2026-01-02T18:16:48.680775+00:00
262,199,view,2026-01-02T19:03:48.680775+00:00
373,80,add_to_cart,2026-01-02T19:06:48.680775+00:00
264,193,view,2026-01-02T20:11:48.680775+00:00
373,34,view,2026-01-02T21:41:48.680775+00:00
262,148,view,2026-01-02T21:59:48.680775+00:00
373,95,view,2026-01-02T22:06:48.680775+00:00
264,160,click,2026-01-02T22:15:48.680775+00:00
452,122,add_to_cart,2026-01-02T22:15:48.680775+00:00
264,178,click,2026-01-02T22:52:48.680775+00:00
264,97,view,2026-01-02T22:57:48.680775+00:00
373,115,click,2026-01-03T00:12:48.680775+00:00
262,106,view,2026-01-03T00:51:48.680775+00:00
264,135,view,2026-01-03T01:47:48.680775+00:00
452,180,add_to_cart,2026-01-03T01:55:48.680775+00:00
373,69,view,2026-01-03T02:14:48.680775+00:00
262,49,view,2026-01-03T02:21:48.680775+00:00
264,16,view,2026-01-03T02:31:48.680775+00:00
373,24,click,2026-01-03T04:03:48.680775+00:00
262,168,view,2026-01-03T04:54:48.680775+00:00
452,99,view,2026-01-03T05:03:48.680775+00:00
452,183,view,2026-01-03T05:53:48.680775+00:00
264,179,click,2026-01-03T05:54:48.680775+00:00
262,44,add_to_cart,2026-01-03T06:13:48.680775+00:00
373,95,click,2026-01-03T07:31:48.680775+00:00
452,147,click,2026-01-03T08:07:48.680775+00:00
262,114,click,2026-01-03T08:51:48.680775+00:00
373,162,view,2026-01-03T09:23:48.680775+00:00
452,130,view,2026-01-03T11:11:48.680775+00:00
452,23,view,2026-01-03T13:19:48.680775+00:00
490,166,view,2026-01-03T16:26:48.680775+00:00
396,23,click,2026-01-03T17:03:48.680775+00:00
490,42,click,2026-01-03T17:46:48.680775+00:00
201,33,view,2026-01-03T19:08:48.680775+00:00
217,161,view,2026-01-03T19:26:48.680775+00:00
217,5,click,2026-01-03T19:46:48.680775+00:00
396,160,view,2026-01-03T19:54:48.680775+00:00
396,102,view,2026-01-03T20:54:48.680775+00:00
396,172,click,2026-01-03T21:06:48.680775+00:00
490,101,click,2026-01-03T21:16:48.680775+00:00
201,154,click,2026-01-03T21:57:48.680775+00:00
490,18,view,2026-01-03T22:05:48.680775+00:00
217,8,click,2026-01-03T22:28:48.680775+00:00
201,130,click,2026-01-03T23:20:48.680775+00:00
490,63,view,2026-01-03T23:55:48.680775+00:00
396,72,click,2026-01-04T00:15:48.680775+00:00
217,104,click,2026-01-04T00:57:48.680775+00:00
201,156,add_to_cart,2026-01-04T01:08:48.680775+00:00
217,10,view,2026-01-04T01:52:48.680775+00:00
490,104,view,2026-01-04T02:41:48.680775+00:00
396,43,click,2026-01-04T03:57:48.680775+00:00
217,139,view,2026-01-04T04:12:48.680775+00:00
201,64,view,2026-01-04T04:24:48.680775+00:00
490,36,click,2026-01-04T04:56:48.680775+00:00
201,76,view,2026-01-04T05:52:48.680775+00:00
396,162,click,2026-01-04T06:24:48.680775+00:00
201,36,view,2026-01-04T06:27:48.680775+00:00
217,39,view,2026-01-04T07:31:48.680775+00:00
490,4,click,2026-01-04T08:23:48.680775+00:00
217,198,view,2026-01-04T08:29:48.680775+00:00
396,80,view,2026-01-04T09:26:48.680775+00:00
201,192,view,2026-01-04T09:27:48.680775+00:00
63,74,click,2026-01-04T15:53:48.680775+00:00
381,121,view,2026-01-04T16:29:48.680775+00:00
76,114,click,2026-01-04T16:40:48.680775+00:00
63,27,view,2026-01-04T17:24:48.680775+00:00
381,130,view,2026-01-04T17:29:48.680775+00:00
117,195,click,2026-01-04T17:40:48.680775+00:00
356,6,view,2026-01-04T17:44:48.680775+00:00
63,40,click,2026-01-04T18:19:48.680775+00:00
63,28,view,2026-01-04T19:17:48.680775+00:00
76,192,click,2026-01-04T19:53:48.680775+00:00
76,137,view,2026-01-04T20:53:48.680775+00:00
381,176,view,2026-01-04T21:22:48.680775+00:00
356,22,view,2026-01-04T21:34:48.680775+00:00
117,53,view,2026-01-04T21:35:48.680775+00:00
63,95,view,2026-01-04T21:40:48.680775+00:00
356,17,add_to_cart,2026-01-04T22:51:48.680775+00:00
63,147,view,2026-01-04T22:52:48.680775+00:00
117,12,view,2026-01-04T23:21:48.680775+00:00
381,184,click,2026-01-04T23:57:48.680775+00:00
117,190,view,2026-01-05T00:18:48.680775+00:00
76,121,add_to_cart,2026-01-05T00:21:48.680775+00:00
381,76,click,2026-01-05T00:31:48.680775+00:00
356,94,click,2026-01-05T00:36:48.680775+00:00
63,144,add_to_cart,2026-01-05T00:42:48.680775+00:00
76,95,click,2026-01-05T01:11:48.680775+00:00
117,142,add_to_cart,2026-01-05T01:25:48.680775+00:00
381,107,click,2026-01-05T02:11:48.680775+00:00
76,113,view,2026-01-05T03:38:48.680775+00:00
117,185,view,2026-01-05T03:54:48.680775+00:00
