user_id,product_id,action,timestamp
6,301,purchase,2012-12-11T00:00:00
6,11,purchase,2012-12-11T00:00:00
6,301,purchase,2012-12-11T00:00:00
6,301,purchase,2012-12-11T00:00:00
6,304,purchase,2012-12-11T00:00:00
7,62,purchase,2013-02-15T00:00:00
7,61,purchase,2013-02-15T00:00:00
7,61,purchase,2013-02-15T00:00:00
7,62,purchase,2013-02-15T00:00:00
7,318,purchase,2013-02-16T00:00:00
7,318,purchase,2013-02-16T00:00:00
8,13,purchase,2013-02-08T00:00:00
8,301,purchase,2013-02-08T00:00:00
8,301,purchase,2013-02-08T00:00:00
8,301,purchase,2013-02-08T00:00:00
8,12,purchase,2013-02-08T00:00:00
8,301,purchase,2013-02-08T00:00:00
8,11,purchase,2013-02-08T00:00:00
8,301,purchase,2013-02-08T00:00:00
8,301,purchase,2013-02-08T00:00:00
8,304,purchase,2013-02-08T00:00:00
9,3,purchase,2013-03-03T00:00:00
9,3,purchase,2013-03-03T00:00:00
9,3,purchase,2013-03-03T00:00:00
9,3,purchase,2013-03-03T00:00:00
9,3,purchase,2013-03-03T00:00:00
9,51,purchase,2013-03-03T00:00:00
9,51,purchase,2013-03-03T00:00:00
9,3,purchase,2013-03-03T00:00:00
9,3,purchase,2013-03-03T00:00:00
9,3,purchase,2013-03-03T00:00:00
9,3,purchase,2013-03-03T00:00:00
10,13,purchase,2012-11-16T00:00:00
10,301,purchase,2012-11-16T00:00:00
10,301,purchase,2012-11-16T00:00:00
10,301,purchase,2012-11-16T00:00:00
10,12,purchase,2012-11-16T00:00:00
10,301,purchase,2012-11-16T00:00:00
10,11,purchase,2012-11-16T00:00:00
10,301,purchase,2012-11-16T00:00:00
10,301,purchase,2012-11-16T00:00:00
10,304,purchase,2012-11-16T00:00:00
11,13,purchase,2012-11-10T00:00:00
11,301,purchase,2012-11-10T00:00:00
11,301,purchase,2012-11-10T00:00:00
11,12,purchase,2012-11-10T00:00:00
11,301,purchase,2012-11-10T00:00:00
11,11,purchase,2012-11-10T00:00:00
11,301,purchase,2012-11-10T00:00:00
11,304,purchase,2012-11-10T00:00:00
12,13,purchase,2012-12-30T00:00:00
12,301,purchase,2012-12-30T00:00:00
12,301,purchase,2012-12-30T00:00:00
12,12,purchase,2012-12-30T00:00:00
12,301,purchase,2012-12-30T00:00:00
12,11,purchase,2012-12-30T00:00:00
12,301,purchase,2012-12-30T00:00:00
12,301,purchase,2012-12-30T00:00:00
12,304,purchase,2012-12-30T00:00:00
13,8,purchase,2012-10-20T00:00:00
13,8,purchase,2012-10-20T00:00:00
13,8,purchase,2012-10-20T00:00:00
13,8,purchase,2012-10-20T00:00:00
13,8,purchase,2012-10-20T00:00:00
14,13,purchase,2013-02-11T00:00:00
14,301,purchase,2013-02-11T00:00:00
14,301,purchase,2013-02-11T00:00:00
14,12,purchase,2013-02-11T00:00:00
14,301,purchase,2013-02-11T00:00:00
14,11,purchase,2013-02-11T00:00:00
14,301,purchase,2013-02-11T00:00:00
14,301,purchase,2013-02-11T00:00:00
14,304,purchase,2013-02-11T00:00:00
15,307,purchase,2012-12-12T00:00:00
15,43,purchase,2012-12-12T00:00:00
15,38,purchase,2012-12-12T00:00:00
15,41,purchase,2012-12-12T00:00:00
15,37,purchase,2012-12-12T00:00:00
15,39,purchase,2012-12-12T00:00:00
15,36,purchase,2012-12-12T00:00:00
16,3,add_to_cart,2012-10-29T00:00:00
16,3,add_to_cart,2012-10-29T00:00:00
16,3,add_to_cart,2012-10-29T00:00:00
16,3,add_to_cart,2012-10-29T00:00:00
16,3,add_to_cart,2012-10-29T00:00:00
16,3,add_to_cart,2012-10-29T00:00:00
16,51,add_to_cart,2012-10-29T00:00:00
16,51,add_to_cart,2012-10-29T00:00:00
16,3,add_to_cart,2012-10-29T00:00:00
16,3,add_to_cart,2012-10-29T00:00:00
16,3,add_to_cart,2012-10-29T00:00:00
16,3,add_to_cart,2012-10-29T00:00:00
17,13,purchase,2012-10-23T00:00:00
17,301,purchase,2012-10-23T00:00:00
17,301,purchase,2012-10-23T00:00:00
17,12,purchase,2012-10-23T00:00:00
17,301,purchase,2012-10-23T00:00:00
17,11,purchase,2012-10-23T00:00:00
17,301,purchase,2012-10-23T00:00:00
17,304,purchase,2012-10-23T00:00:00
18,13,purchase,2013-01-10T00:00:00
18,301,purchase,2013-01-10T00:00:00
18,301,purchase,2013-01-10T00:00:00
18,12,purchase,2013-01-10T00:00:00
18,12,purchase,2013-01-10T00:00:00
18,301,purchase,2013-01-10T00:00:00
18,11,purchase,2013-01-10T00:00:00
18,301,purchase,2013-01-10T00:00:00
18,301,purchase,2013-01-10T00:00:00
18,304,purchase,2013-01-10T00:00:00
19,32,add_to_cart,2013-01-10T00:00:00
19,32,add_to_cart,2013-01-10T00:00:00
19,32,add_to_cart,2013-01-10T00:00:00
19,32,add_to_cart,2013-01-10T00:00:00
19,32,add_to_cart,2013-01-10T00:00:00
20,13,purchase,2012-12-07T00:00:00
20,301,purchase,2012-12-07T00:00:00
20,301,purchase,2012-12-07T00:00:00
20,12,purchase,2012-12-07T00:00:00
20,12,purchase,2012-12-07T00:00:00
20,301,purchase,2012-12-07T00:00:00
20,11,purchase,2012-12-07T00:00:00
20,301,purchase,2012-12-07T00:00:00
20,304,purchase,2012-12-07T00:00:00
21,13,purchase,2013-01-25T00:00:00
21,301,purchase,2013-01-25T00:00:00
21,301,purchase,2013-01-25T00:00:00
21,12,purchase,2013-01-25T00:00:00
21,12,purchase,2013-01-25T00:00:00
21,301,purchase,2013-01-25T00:00:00
21,11,purchase,2013-01-25T00:00:00
21,301,purchase,2013-01-25T00:00:00
21,301,purchase,2013-01-25T00:00:00
21,304,purchase,2013-01-25T00:00:00
22,309,purchase,2013-01-19T00:00:00
22,1,purchase,2013-01-19T00:00:00
22,310,purchase,2013-01-19T00:00:00
22,1,purchase,2013-01-19T00:00:00
22,1,purchase,2013-01-19T00:00:00
22,1,purchase,2013-01-19T00:00:00
22,1,purchase,2013-01-19T00:00:00
22,1,purchase,2013-01-19T00:00:00
22,308,purchase,2013-01-19T00:00:00
22,1,purchase,2013-01-19T00:00:00
22,1,purchase,2013-01-19T00:00:00
22,1,purchase,2013-01-19T00:00:00
22,1,purchase,2013-01-19T00:00:00
23,19,purchase,2012-05-11T00:00:00
23,324,purchase,2012-05-11T00:00:00
23,19,purchase,2012-05-11T00:00:00
23,19,purchase,2012-05-11T00:00:00
23,81,purchase,2012-05-11T00:00:00
23,81,purchase,2012-05-11T00:00:00
23,74,purchase,2012-05-11T00:00:00
23,74,purchase,2012-05-11T00:00:00
23,19,purchase,2012-05-11T00:00:00
24,307,purchase,2004-12-26T00:00:00
24,43,purchase,2004-12-26T00:00:00
24,38,purchase,2004-12-26T00:00:00
24,41,purchase,2004-12-26T00:00:00
24,37,purchase,2004-12-26T00:00:00
24,39,purchase,2004-12-26T00:00:00
24,36,purchase,2004-12-26T00:00:00
25,10,purchase,2012-12-05T00:00:00
25,85,purchase,2012-12-05T00:00:00
25,10,purchase,2012-12-05T00:00:00
25,10,purchase,2012-12-05T00:00:00
25,10,purchase,2012-12-05T00:00:00
25,10,purchase,2012-12-05T00:00:00
25,10,purchase,2012-12-05T00:00:00
25,85,purchase,2012-12-05T00:00:00
26,9,purchase,2000-04-02T00:00:00
26,70,purchase,2000-04-02T00:00:00
26,71,purchase,2000-04-02T00:00:00
26,9,purchase,2000-04-02T00:00:00
26,73,purchase,2000-04-02T00:00:00
26,9,purchase,2000-04-02T00:00:00
27,21,purchase,2003-06-23T00:00:00
27,21,purchase,2003-06-23T00:00:00
27,21,purchase,2003-06-23T00:00:00
27,21,purchase,2003-06-23T00:00:00
27,21,purchase,2003-06-23T00:00:00
27,69,view,2009-10-01T00:00:00
28,309,purchase,2007-01-03T00:00:00
28,1,purchase,2007-01-03T00:00:00
28,310,purchase,2007-01-03T00:00:00
28,1,purchase,2007-01-03T00:00:00
28,1,purchase,2007-01-03T00:00:00
28,1,purchase,2007-01-03T00:00:00
28,1,purchase,2007-01-03T00:00:00
28,1,purchase,2007-01-03T00:00:00
28,308,purchase,2007-01-03T00:00:00
28,1,purchase,2007-01-03T00:00:00
28,1,purchase,2007-01-03T00:00:00
28,1,purchase,2007-01-03T00:00:00
28,1,purchase,2007-01-03T00:00:00
29,309,purchase,2011-03-11T00:00:00
29,1,purchase,2011-03-11T00:00:00
29,310,purchase,2011-03-11T00:00:00
29,1,purchase,2011-03-11T00:00:00
29,1,purchase,2011-03-11T00:00:00
29,1,purchase,2011-03-11T00:00:00
29,1,purchase,2011-03-11T00:00:00
29,1,purchase,2011-03-11T00:00:00
29,308,purchase,2011-03-11T00:00:00
29,1,purchase,2011-03-11T00:00:00
29,1,purchase,2011-03-11T00:00:00
29,1,purchase,2011-03-11T00:00:00
29,1,purchase,2011-03-11T00:00:00
30,321,purchase,2010-05-03T00:00:00
30,14,purchase,2011-01-13T00:00:00
30,14,purchase,2011-01-13T00:00:00
30,54,purchase,2011-01-13T00:00:00
30,54,purchase,2011-01-13T00:00:00
30,14,purchase,2011-01-13T00:00:00
30,54,purchase,2011-01-13T00:00:00
30,54,purchase,2011-01-13T00:00:00
31,13,purchase,2013-01-04T00:00:00
31,301,purchase,2013-01-04T00:00:00
31,301,purchase,2013-01-04T00:00:00
31,12,purchase,2013-01-04T00:00:00
31,301,purchase,2013-01-04T00:00:00
31,11,purchase,2013-01-04T00:00:00
31,301,purchase,2013-01-04T00:00:00
31,301,purchase,2013-01-04T00:00:00
31,304,purchase,2013-01-04T00:00:00
32,20,purchase,2008-11-20T00:00:00
32,20,purchase,2008-11-20T00:00:00
32,20,purchase,2008-11-20T00:00:00
32,20,purchase,2008-11-20T00:00:00
32,20,purchase,2008-11-20T00:00:00
33,422,purchase,2007-12-08T00:00:00
33,422,purchase,2007-12-08T00:00:00
33,411,purchase,2007-12-08T00:00:00
33,411,purchase,2007-12-08T00:00:00
33,411,purchase,2007-12-08T00:00:00
34,9,purchase,2000-09-27T00:00:00
34,70,purchase,2000-09-27T00:00:00
34,71,purchase,2000-09-27T00:00:00
34,9,purchase,2000-09-27T00:00:00
34,73,purchase,2000-09-27T00:00:00
34,9,purchase,2000-09-27T00:00:00
35,27,purchase,2009-07-22T00:00:00
35,27,purchase,2009-07-22T00:00:00
35,79,purchase,2011-09-11T00:00:00
35,79,purchase,2011-09-11T00:00:00
35,79,purchase,2011-09-11T00:00:00
36,13,purchase,2013-01-23T00:00:00
36,301,purchase,2013-01-23T00:00:00
36,301,purchase,2013-01-23T00:00:00
36,301,purchase,2013-01-23T00:00:00
36,12,purchase,2013-01-23T00:00:00
36,301,purchase,2013-01-23T00:00:00
36,11,purchase,2013-01-23T00:00:00
36,301,purchase,2013-01-23T00:00:00
36,301,purchase,2013-01-23T00:00:00
36,304,purchase,2013-01-23T00:00:00
37,56,view,2006-08-18T00:00:00
37,15,view,2006-08-18T00:00:00
37,15,view,2006-08-18T00:00:00
37,311,view,2006-08-18T00:00:00
37,52,view,2006-08-18T00:00:00
37,53,view,2006-08-18T00:00:00
38,8,purchase,2003-12-01T00:00:00
38,8,purchase,2003-12-01T00:00:00
38,8,purchase,2003-12-01T00:00:00
38,8,purchase,2003-12-01T00:00:00
38,8,purchase,2003-12-01T00:00:00
39,56,purchase,2004-09-15T00:00:00
39,15,purchase,2004-09-15T00:00:00
39,15,purchase,2004-09-15T00:00:00
39,311,purchase,2004-09-15T00:00:00
39,52,purchase,2004-09-15T00:00:00
39,53,purchase,2004-09-15T00:00:00
40,401,purchase,2012-09-19T00:00:00
40,401,purchase,2012-09-19T00:00:00
40,401,purchase,2012-09-19T00:00:00
40,401,purchase,2012-09-19T00:00:00
40,401,purchase,2012-09-19T00:00:00
40,401,purchase,2012-09-19T00:00:00
41,3,purchase,2005-09-18T00:00:00
41,3,purchase,2005-09-18T00:00:00
41,3,purchase,2005-09-18T00:00:00
41,3,purchase,2005-09-18T00:00:00
41,3,purchase,2005-09-18T00:00:00
41,3,purchase,2005-09-18T00:00:00
41,51,purchase,2005-09-18T00:00:00
41,51,purchase,2005-09-18T00:00:00
41,3,purchase,2005-09-18T00:00:00
41,3,purchase,2005-09-18T00:00:00
41,3,purchase,2005-09-18T00:00:00
41,3,purchase,2005-09-18T00:00:00
42,86,purchase,2000-02-20T00:00:00
42,88,purchase,2000-02-20T00:00:00
42,102,add_to_cart,2001-09-27T00:00:00
42,102,add_to_cart,2001-09-27T00:00:00
42,102,add_to_cart,2001-09-27T00:00:00
42,107,add_to_cart,2001-09-27T00:00:00
42,102,add_to_cart,2001-09-27T00:00:00
42,251,purchase,2003-05-05T00:00:00
42,204,purchase,2003-09-01T00:00:00
42,226,purchase,2003-09-20T00:00:00
42,209,add_to_cart,2004-12-19T00:00:00
43,16,purchase,2011-09-30T00:00:00
43,326,purchase,2011-09-30T00:00:00
43,313,purchase,2011-09-30T00:00:00
43,325,purchase,2011-09-30T00:00:00
43,16,purchase,2011-09-30T00:00:00
43,16,purchase,2011-09-30T00:00:00
43,16,purchase,2011-09-30T00:00:00
43,313,purchase,2011-09-30T00:00:00
43,330,purchase,2011-09-30T00:00:00
43,329,purchase,2011-09-30T00:00:00
43,332,purchase,2011-09-30T00:00:00
43,331,purchase,2011-09-30T00:00:00
43,16,purchase,2011-09-30T00:00:00
43,328,purchase,2011-09-30T00:00:00
43,327,purchase,2011-09-30T00:00:00
44,401,purchase,2011-01-08T00:00:00
44,401,purchase,2011-01-08T00:00:00
44,401,purchase,2011-01-08T00:00:00
44,401,purchase,2011-01-08T00:00:00
44,401,purchase,2011-01-08T00:00:00
44,401,purchase,2011-01-08T00:00:00
45,5,purchase,2012-11-17T00:00:00
45,5,purchase,2012-11-17T00:00:00
45,5,purchase,2012-11-17T00:00:00
45,5,purchase,2012-11-17T00:00:00
45,5,purchase,2012-11-17T00:00:00
45,5,purchase,2012-11-17T00:00:00
45,5,purchase,2012-11-17T00:00:00
45,5,purchase,2012-11-17T00:00:00
45,5,purchase,2012-11-17T00:00:00
46,309,purchase,2011-08-12T00:00:00
46,1,purchase,2011-08-12T00:00:00
46,310,purchase,2011-08-12T00:00:00
46,1,purchase,2011-08-12T00:00:00
46,1,purchase,2011-08-12T00:00:00
46,1,purchase,2011-08-12T00:00:00
46,1,purchase,2011-08-12T00:00:00
46,1,purchase,2011-08-12T00:00:00
46,308,purchase,2011-08-12T00:00:00
46,1,purchase,2011-08-12T00:00:00
46,1,purchase,2011-08-12T00:00:00
46,1,purchase,2011-08-12T00:00:00
46,1,purchase,2011-08-12T00:00:00
47,13,purchase,2012-12-18T00:00:00
47,301,purchase,2012-12-18T00:00:00
47,301,purchase,2012-12-18T00:00:00
47,12,purchase,2012-12-18T00:00:00
47,301,purchase,2012-12-18T00:00:00
47,11,purchase,2012-12-18T00:00:00
47,301,purchase,2012-12-18T00:00:00
47,301,purchase,2012-12-18T00:00:00
47,304,purchase,2012-12-18T00:00:00
48,8,purchase,2012-09-21T00:00:00
48,8,purchase,2012-09-21T00:00:00
48,8,purchase,2012-09-21T00:00:00
48,8,purchase,2012-09-21T00:00:00
48,8,purchase,2012-09-21T00:00:00
49,13,purchase,2013-01-12T00:00:00
49,301,purchase,2013-01-12T00:00:00
49,301,purchase,2013-01-12T00:00:00
49,12,purchase,2013-01-12T00:00:00
49,301,purchase,2013-01-12T00:00:00
49,11,purchase,2013-01-12T00:00:00
49,301,purchase,2013-01-12T00:00:00
49,301,purchase,2013-01-12T00:00:00
49,304,purchase,2013-01-12T00:00:00
50,56,purchase,2006-03-09T00:00:00
50,15,purchase,2006-03-09T00:00:00
50,15,purchase,2006-03-09T00:00:00
50,311,purchase,2006-03-09T00:00:00
50,52,purchase,2006-03-09T00:00:00
50,53,purchase,2006-03-09T00:00:00
51,56,purchase,2000-06-09T00:00:00
51,15,purchase,2000-06-09T00:00:00
51,15,purchase,2000-06-09T00:00:00
51,311,purchase,2000-06-09T00:00:00
51,52,purchase,2000-06-09T00:00:00
51,53,purchase,2000-06-09T00:00:00
52,18,purchase,2002-11-12T00:00:00
52,18,purchase,2002-11-12T00:00:00
52,18,purchase,2002-11-12T00:00:00
52,18,purchase,2002-11-12T00:00:00
52,18,purchase,2002-11-12T00:00:00
52,18,purchase,2002-11-12T00:00:00
53,403,purchase,1999-07-18T00:00:00
53,403,purchase,1999-07-18T00:00:00
53,415,purchase,1999-07-18T00:00:00
53,414,purchase,1999-07-18T00:00:00
53,416,purchase,1999-07-18T00:00:00
53,403,purchase,1999-07-18T00:00:00
54,20,purchase,2001-02-11T00:00:00
54,20,purchase,2001-02-11T00:00:00
54,56,purchase,2001-02-11T00:00:00
54,20,purchase,2001-02-11T00:00:00
54,15,purchase,2001-02-11T00:00:00
54,15,purchase,2001-02-11T00:00:00
54,20,purchase,2001-02-11T00:00:00
54,20,purchase,2001-02-11T00:00:00
54,311,purchase,2001-02-11T00:00:00
54,52,purchase,2001-02-11T00:00:00
54,53,purchase,2001-02-11T00:00:00
54,33,view,2001-02-22T00:00:00
54,33,view,2001-02-22T00:00:00
54,34,view,2001-02-22T00:00:00
54,34,view,2001-02-22T00:00:00
55,309,purchase,2003-07-07T00:00:00
55,1,purchase,2003-07-07T00:00:00
55,310,purchase,2003-07-07T00:00:00
55,1,purchase,2003-07-07T00:00:00
55,1,purchase,2003-07-07T00:00:00
55,1,purchase,2003-07-07T00:00:00
55,1,purchase,2003-07-07T00:00:00
55,308,purchase,2003-07-07T00:00:00
55,1,purchase,2003-07-07T00:00:00
55,1,purchase,2003-07-07T00:00:00
55,1,purchase,2003-07-07T00:00:00
55,1,purchase,2003-07-07T00:00:00
56,21,purchase,2002-06-05T00:00:00
56,21,purchase,2002-06-05T00:00:00
56,21,purchase,2002-06-05T00:00:00
56,21,purchase,2002-06-05T00:00:00
56,21,purchase,2002-06-05T00:00:00
57,6,add_to_cart,2008-10-02T00:00:00
57,58,purchase,2008-10-02T00:00:00
57,58,purchase,2008-10-02T00:00:00
57,6,add_to_cart,2008-10-02T00:00:00
57,6,add_to_cart,2008-10-02T00:00:00
57,6,add_to_cart,2008-10-02T00:00:00
57,58,purchase,2008-10-02T00:00:00
57,6,add_to_cart,2008-10-02T00:00:00
57,58,purchase,2008-10-02T00:00:00
57,6,add_to_cart,2008-10-02T00:00:00
57,6,add_to_cart,2008-10-02T00:00:00
57,6,add_to_cart,2008-10-02T00:00:00
57,6,add_to_cart,2008-10-02T00:00:00
57,6,add_to_cart,2008-10-02T00:00:00
57,6,add_to_cart,2008-10-02T00:00:00
57,6,add_to_cart,2008-10-02T00:00:00
57,6,add_to_cart,2008-10-02T00:00:00
58,5,purchase,2010-03-17T00:00:00
58,5,purchase,2010-03-17T00:00:00
58,5,purchase,2010-03-17T00:00:00
58,5,purchase,2010-03-17T00:00:00
58,5,purchase,2010-03-17T00:00:00
58,5,purchase,2010-03-17T00:00:00
58,5,purchase,2010-03-17T00:00:00
58,5,purchase,2010-03-17T00:00:00
58,5,purchase,2010-03-17T00:00:00
59,13,purchase,2013-01-18T00:00:00
59,301,purchase,2013-01-18T00:00:00
59,301,purchase,2013-01-18T00:00:00
59,12,purchase,2013-01-18T00:00:00
59,301,purchase,2013-01-18T00:00:00
59,11,purchase,2013-01-18T00:00:00
59,301,purchase,2013-01-18T00:00:00
59,301,purchase,2013-01-18T00:00:00
59,304,purchase,2013-01-18T00:00:00
60,5,purchase,1998-11-30T00:00:00
60,5,purchase,1998-11-30T00:00:00
60,5,purchase,1998-11-30T00:00:00
60,5,purchase,1998-11-30T00:00:00
60,5,purchase,1998-11-30T00:00:00
60,5,purchase,1998-11-30T00:00:00
60,5,purchase,1998-11-30T00:00:00
60,5,purchase,1998-11-30T00:00:00
60,5,purchase,1998-11-30T00:00:00
61,134,purchase,1999-02-09T00:00:00
61,115,purchase,1999-02-09T00:00:00
61,115,purchase,1999-02-09T00:00:00
61,8,purchase,1999-02-10T00:00:00
61,8,purchase,1999-02-10T00:00:00
61,8,purchase,1999-02-10T00:00:00
61,8,purchase,1999-02-10T00:00:00
61,8,purchase,1999-02-10T00:00:00
62,5,view,2005-02-01T00:00:00
62,5,view,2005-02-01T00:00:00
62,5,view,2005-02-01T00:00:00
62,5,view,2005-02-01T00:00:00
62,5,view,2005-02-01T00:00:00
62,5,view,2005-02-01T00:00:00
62,5,view,2005-02-01T00:00:00
62,5,view,2005-02-01T00:00:00
62,5,view,2005-02-01T00:00:00
63,401,purchase,2009-03-03T00:00:00
63,401,purchase,2009-03-03T00:00:00
63,401,purchase,2009-03-03T00:00:00
63,401,purchase,2009-03-03T00:00:00
63,401,purchase,2009-03-03T00:00:00
63,401,purchase,2009-03-03T00:00:00
63,82,purchase,2009-03-04T00:00:00
63,82,purchase,2009-03-04T00:00:00
64,3,add_to_cart,2013-02-19T00:00:00
64,3,add_to_cart,2013-02-19T00:00:00
64,3,add_to_cart,2013-02-19T00:00:00
64,3,add_to_cart,2013-02-19T00:00:00
64,3,add_to_cart,2013-02-19T00:00:00
64,3,add_to_cart,2013-02-19T00:00:00
64,51,add_to_cart,2013-02-19T00:00:00
64,51,add_to_cart,2013-02-19T00:00:00
64,3,add_to_cart,2013-02-19T00:00:00
64,3,add_to_cart,2013-02-19T00:00:00
64,3,add_to_cart,2013-02-19T00:00:00
64,3,add_to_cart,2013-02-19T00:00:00
65,48,purchase,2000-01-27T00:00:00
65,48,purchase,2000-01-27T00:00:00
65,18,purchase,2003-03-09T00:00:00
65,18,purchase,2003-03-09T00:00:00
65,18,purchase,2003-03-09T00:00:00
65,18,purchase,2003-03-09T00:00:00
65,18,purchase,2003-03-09T00:00:00
65,18,purchase,2003-03-09T00:00:00
66,13,purchase,2012-12-24T00:00:00
66,301,purchase,2012-12-24T00:00:00
66,301,purchase,2012-12-24T00:00:00
66,301,purchase,2012-12-24T00:00:00
66,11,purchase,2012-12-24T00:00:00
66,301,purchase,2012-12-24T00:00:00
66,301,purchase,2012-12-24T00:00:00
66,304,purchase,2012-12-24T00:00:00
67,10,purchase,2013-02-05T00:00:00
67,85,purchase,2013-02-05T00:00:00
67,10,purchase,2013-02-05T00:00:00
67,10,purchase,2013-02-05T00:00:00
67,10,purchase,2013-02-05T00:00:00
67,10,purchase,2013-02-05T00:00:00
67,10,purchase,2013-02-05T00:00:00
67,85,purchase,2013-02-05T00:00:00
68,401,purchase,2007-04-09T00:00:00
68,401,purchase,2007-04-09T00:00:00
68,401,purchase,2007-04-09T00:00:00
68,401,purchase,2007-04-09T00:00:00
68,401,purchase,2007-04-09T00:00:00
68,401,purchase,2007-04-09T00:00:00
69,9,purchase,2012-10-12T00:00:00
69,70,purchase,2012-10-12T00:00:00
69,71,purchase,2012-10-12T00:00:00
69,9,purchase,2012-10-12T00:00:00
69,73,purchase,2012-10-12T00:00:00
69,9,purchase,2012-10-12T00:00:00
70,64,purchase,2000-02-28T00:00:00
70,359,purchase,2001-10-19T00:00:00
70,13,purchase,2001-11-15T00:00:00
70,301,purchase,2001-11-15T00:00:00
70,301,purchase,2001-11-15T00:00:00
70,12,purchase,2001-11-15T00:00:00
70,301,purchase,2001-11-15T00:00:00
70,11,purchase,2001-11-15T00:00:00
70,301,purchase,2001-11-15T00:00:00
70,301,purchase,2001-11-15T00:00:00
70,304,purchase,2001-11-15T00:00:00
70,65,purchase,2001-12-27T00:00:00
70,65,purchase,2001-12-27T00:00:00
70,65,purchase,2001-12-27T00:00:00
70,337,purchase,2001-12-27T00:00:00
70,65,purchase,2002-02-04T00:00:00
70,65,purchase,2002-02-04T00:00:00
70,337,purchase,2002-02-04T00:00:00
70,216,purchase,2003-07-08T00:00:00
70,462,purchase,2006-02-07T00:00:00
71,307,purchase,2002-04-24T00:00:00
71,43,purchase,2002-04-24T00:00:00
71,38,purchase,2002-04-24T00:00:00
71,41,purchase,2002-04-24T00:00:00
71,37,purchase,2002-04-24T00:00:00
71,39,purchase,2002-04-24T00:00:00
71,36,purchase,2002-04-24T00:00:00
72,111,purchase,2012-10-08T00:00:00
72,31,purchase,2012-10-08T00:00:00
72,31,purchase,2012-10-08T00:00:00
72,31,purchase,2012-10-08T00:00:00
72,31,purchase,2012-10-08T00:00:00
73,17,add_to_cart,2009-06-08T00:00:00
73,67,add_to_cart,2009-06-08T00:00:00
73,68,add_to_cart,2009-06-08T00:00:00
73,17,add_to_cart,2009-06-08T00:00:00
73,17,add_to_cart,2009-07-05T00:00:00
73,67,add_to_cart,2009-07-05T00:00:00
73,68,add_to_cart,2009-07-05T00:00:00
73,17,add_to_cart,2009-07-05T00:00:00
74,40,purchase,2013-01-21T00:00:00
74,40,purchase,2013-01-21T00:00:00
74,40,purchase,2013-01-21T00:00:00
74,40,purchase,2013-01-21T00:00:00
74,40,purchase,2013-01-21T00:00:00
75,13,purchase,2013-02-04T00:00:00
75,301,purchase,2013-02-04T00:00:00
75,12,purchase,2013-02-04T00:00:00
75,301,purchase,2013-02-04T00:00:00
75,11,purchase,2013-02-04T00:00:00
75,301,purchase,2013-02-04T00:00:00
75,304,purchase,2013-02-04T00:00:00
76,102,purchase,2005-02-16T00:00:00
76,102,purchase,2005-02-16T00:00:00
76,102,purchase,2005-02-16T00:00:00
76,107,purchase,2005-02-16T00:00:00
76,102,purchase,2005-02-16T00:00:00
77,20,purchase,2012-12-19T00:00:00
77,20,purchase,2012-12-19T00:00:00
77,20,purchase,2012-12-19T00:00:00
77,20,purchase,2012-12-19T00:00:00
77,20,purchase,2012-12-19T00:00:00
78,307,purchase,2013-02-18T00:00:00
78,43,purchase,2013-02-18T00:00:00
78,38,purchase,2013-02-18T00:00:00
78,41,purchase,2013-02-18T00:00:00
78,37,purchase,2013-02-18T00:00:00
